,interval,mean_percent,upper_hpd_log_95,lower_hpd_log_95,upper_hpd_log_50,lower_hpd_log_50,days,date
0,43,0.3763168973701302,0.47089973521698536,0.3002589429687876,0.40309739952506024,0.3435232485322508,43,2022-01-22
0,44,0.38079093380267837,0.4762159394820375,0.297766198334112,0.4116792895174063,0.3503267656718736,44,2022-01-21
0,45,0.388122698635868,0.48840335145633795,0.29660067777888244,0.4113059967239251,0.3447538755768562,45,2022-01-20
0,46,0.368630928252135,0.45482793051246545,0.28357134118152444,0.39624455812553355,0.33861759003252667,46,2022-01-19
0,47,0.36309663897481753,0.45860092872712543,0.28232235156459873,0.3976511224422264,0.3375088710947865,47,2022-01-18
0,48,0.3468881076987589,0.43957518536970763,0.26905677049289406,0.3792238196687241,0.3209953829082459,48,2022-01-17
0,49,0.3318265074738265,0.4112102258400143,0.2556247255881689,0.3582540508820026,0.3046076071249609,49,2022-01-16
0,50,0.32471990601546447,0.39854477977092817,0.246053737537056,0.35154932043635356,0.2986825074026535,50,2022-01-15
0,51,0.3150577905813593,0.3865977410071473,0.24424516306657565,0.33732211246414573,0.2868894904038954,51,2022-01-14
0,52,0.3096871179033061,0.384314165258585,0.23181181241683307,0.3367614320297365,0.28445851276440726,52,2022-01-13
0,53,0.30339375181726225,0.3737625499693551,0.234005892649662,0.3280324861069256,0.27932379782675054,53,2022-01-12
0,54,0.2817276127028868,0.35228744138909057,0.21878752118893982,0.30530418109817614,0.25905470908882566,54,2022-01-11
0,55,0.26571060382599626,0.3276237582910788,0.19807439697280305,0.28251379188473613,0.24021061284428397,55,2022-01-10
0,56,0.29700710167888905,0.34594505285972565,0.24293074637379633,0.3074888405607991,0.27312113427090184,56,2022-01-09
0,57,0.29160168689313815,0.33575724605819596,0.23679846133392765,0.30401584334288567,0.27081216553616055,57,2022-01-08
0,58,0.29156851097175823,0.33497240209289947,0.23722020245989797,0.30721457578064465,0.2739072772370874,58,2022-01-07
0,59,0.2795352190819436,0.330555849820709,0.23419748794129738,0.28838833832955574,0.25411864133337614,59,2022-01-06
0,60,0.27845051154477046,0.3314203879308376,0.23496875460343195,0.2953833606796442,0.26254075587923603,60,2022-01-05
0,61,0.27098577254200684,0.32607974608314744,0.22965548541404837,0.2862139897065655,0.2529722046938768,61,2022-01-04
0,62,0.2695663153096661,0.32470022174034646,0.21794336878762133,0.28359833290354786,0.2486480477365061,62,2022-01-03
0,63,0.2673415610672292,0.32219617231689707,0.21599672725026142,0.2831734596698629,0.2482802925700144,63,2022-01-02
0,64,0.2669333447501632,0.3221620514144029,0.21470788756078063,0.2827642623628172,0.2477227760437832,64,2022-01-01
0,65,0.26891401754346705,0.3199679854894872,0.21929117390110967,0.27751133061876565,0.2430350174631107,65,2021-12-31
0,66,0.2724386057945895,0.3210963160537047,0.22084704467373942,0.2854712257297858,0.25113410575968526,66,2021-12-30
0,67,0.26221726112132,0.31639916896851183,0.2128644419105432,0.2695175719168926,0.2354944723984441,67,2021-12-29
0,68,0.2692674622769536,0.31962223588723576,0.21751008554029833,0.27927716768213284,0.24522942966943043,68,2021-12-28
0,69,0.2767445446079536,0.32262793471036577,0.23204005520182228,0.2946445635878264,0.26149963960253864,69,2021-12-27
0,70,0.2559139442455768,0.29914187179632806,0.21382124625413246,0.27140893543490485,0.2422130576268224,70,2021-12-26
0,71,0.26154153732894136,0.30683603735245524,0.21863413253016897,0.2753132020793463,0.24513261384885085,71,2021-12-25
0,72,0.25715089208074027,0.2993968482536345,0.21786163204562403,0.2677188049328714,0.23868357705032864,72,2021-12-24
0,73,0.2606991685003867,0.3056178462465013,0.22005260787014333,0.2744132941478983,0.24475496179346298,73,2021-12-23
0,74,0.26825549331442494,0.3165777252734229,0.22550091483970455,0.27827963466415356,0.24782480147221053,74,2021-12-22
0,75,0.27528245292364373,0.32544733793059827,0.21677231374364242,0.29202969672376805,0.257534473521314,75,2021-12-21
0,76,0.2797964272060112,0.35247801948408874,0.20233358069331436,0.28667931868385194,0.2496287148611488,76,2021-12-20
0,77,0.2867515397414091,0.38803500215964254,0.22184045859349352,0.2922939865444096,0.2543271609296114,77,2021-12-19
0,78,0.28479438190811,0.43654330269262437,0.2157373386332001,0.2827861773664077,0.24499649244894273,78,2021-12-18
0,79,0.29625317744784385,0.4399801332746021,0.22598590248145692,0.2979848809637611,0.2578560124509641,79,2021-12-17
0,80,0.2975837844692722,0.43457421000609703,0.22338530176005716,0.2989329145190362,0.258424186655058,80,2021-12-16
0,81,0.3184085627085872,0.4752339744703854,0.24732590337307514,0.3234283573129012,0.28032550964735065,81,2021-12-15
0,82,0.34353188115707084,0.4767775251567568,0.25761321083196637,0.3475783807580968,0.300678261871936,82,2021-12-14
0,83,0.38253300839853177,0.48981529525710116,0.25054822344049427,0.3989411047381338,0.3429285182231752,83,2021-12-13
0,84,0.40422287794570605,0.5150337983097909,0.31066669385975326,0.43279951557407303,0.3814422059491997,84,2021-12-12
0,85,0.4494469597519724,0.5478472956364828,0.3067528641172268,0.4943906254110416,0.43455040087863966,85,2021-12-11
0,86,0.45688648373500695,0.5721789002023053,0.3331773568329654,0.503557984495288,0.43833411151804724,86,2021-12-10
0,87,0.45528789388342616,0.5523513910269141,0.31759838282848474,0.4990334507135227,0.4384713443982279,87,2021-12-09
0,88,0.48393056147713975,0.6094203323629023,0.35579810941405643,0.5343886494335532,0.4636602494007074,88,2021-12-08
0,89,0.49354025209419095,0.6160305948717041,0.37759893124380206,0.5426614401903052,0.46999898420828956,89,2021-12-07
0,90,0.5102823260616917,0.6315507890796918,0.3870463977631434,0.5640832731202777,0.47712816745924835,90,2021-12-06
0,91,0.49581777787115777,0.5982769629184188,0.39757292477063705,0.5289709014602393,0.45960596833109857,91,2021-12-05
0,92,0.492922933497009,0.6019867825108157,0.41103019984621403,0.5297696599258093,0.46957548504447655,92,2021-12-04
0,93,0.4750287114312436,0.5762208883487435,0.39745938427540173,0.5057982479271741,0.4477910201046058,93,2021-12-03
0,94,0.5006369550591837,0.6207151036095718,0.42150686834670564,0.5280720287165795,0.46387927340831286,94,2021-12-02
0,95,0.49906908914467124,0.6155342933174636,0.41768285333533767,0.5397516744708191,0.4739389195835736,95,2021-12-01
0,96,0.5028307000879798,0.604172442197611,0.3976275032509988,0.5386976960501791,0.4733529747684998,96,2021-11-30
0,97,0.45828121992107884,0.5519218740214734,0.36569157394901036,0.4833350464081235,0.4224472373305201,97,2021-11-29
0,98,0.5016874513115277,0.5978075539770085,0.4048097749258734,0.5422704371197719,0.4736636099746045,98,2021-11-28
0,99,0.5098486686094339,0.6063057167316848,0.4110166985295702,0.5500794135028236,0.482274779132582,99,2021-11-27
0,100,0.4898959384787795,0.5912917275519796,0.4128494246751485,0.5071652852207743,0.44603584621374026,100,2021-11-26
0,101,0.5024778619809047,0.6071512397277002,0.4215993566696987,0.5341267300335178,0.4683527156776131,101,2021-11-25
0,102,0.49955879228780264,0.593917991230088,0.41252167047109883,0.5292503790478725,0.4642319831252184,102,2021-11-24
0,103,0.5173319861312131,0.6165273113854157,0.4145531079067151,0.5624744148139873,0.49115505658190356,103,2021-11-23
0,104,0.48875425447781723,0.579755047931626,0.3960666317393196,0.4997082246101931,0.43824763523516813,104,2021-11-22
0,105,0.46159476976510516,0.5466462652044346,0.3706151993933926,0.48623564416743525,0.42868070678937553,105,2021-11-21
0,106,0.4731816262633039,0.5687157942776595,0.3814821477150356,0.49523408126589813,0.4306919989254841,106,2021-11-20
0,107,0.4669205331674615,0.5552328073815713,0.38068015525975873,0.48804658820364494,0.4295199100057461,107,2021-11-19
0,108,0.4701608381395927,0.5599056012125845,0.3937888884139461,0.4902180651511306,0.43659223664648705,108,2021-11-18
0,109,0.4734704428172123,0.5559969367060661,0.38599779371863935,0.4879535058679308,0.4354585372319095,109,2021-11-17
0,110,0.4560153674232818,0.5491816743476015,0.37879852141524206,0.48616812342745996,0.43317730656160525,110,2021-11-16
0,111,0.49269059307927066,0.5885926100919865,0.3981252567904931,0.5296597626584123,0.4697874286012376,111,2021-11-15
0,112,0.4207773904931379,0.4972155288884366,0.34763191448452563,0.4419424823800329,0.395649839610783,112,2021-11-14
0,113,0.3971833965851036,0.4705440399495894,0.3087251783341352,0.4137592629680175,0.368311293752033,113,2021-11-13
0,114,0.3954035229068378,0.4860049377222005,0.31727762467561565,0.4161250254138696,0.3664750477986639,114,2021-11-12
0,115,0.3933749556502663,0.47890868413004156,0.3151241201960346,0.41662737293046465,0.36772347862315785,115,2021-11-11
0,116,0.37922644845452225,0.4707914903810918,0.30692171670046253,0.3997915642104711,0.35117733427988,116,2021-11-10
0,117,0.37261270635891613,0.4551772893504176,0.29551470079680736,0.39801021014055643,0.34913761054621056,117,2021-11-09
0,118,0.3816226863530229,0.4692609673895175,0.28580428479600967,0.4089131094068332,0.35204928360151405,118,2021-11-08
0,119,0.4049799856270107,0.5005182266689698,0.2992345938664755,0.4374280878818334,0.3755412019940682,119,2021-11-07
0,120,0.39422352556261614,0.48927483838903535,0.3009943311951177,0.4272600604386321,0.3678205293395544,120,2021-11-06
0,121,0.4015808220217143,0.5040603249732352,0.3059640426378219,0.4355804090244312,0.3729243914215404,121,2021-11-05
0,122,0.3746581507859058,0.45607870930347083,0.29315641567923595,0.404542538719031,0.35161196786696813,122,2021-11-04
0,123,0.36695937391435124,0.44772779741731583,0.29825326317148976,0.3959552803248208,0.3468067378671157,123,2021-11-03
0,124,0.3409965036640562,0.4145077225884024,0.2681628980606092,0.35634250864906253,0.3094029454794064,124,2021-11-02
0,125,0.3106495572450526,0.4101785529095358,0.23834079915105494,0.320213801225197,0.26730202691213767,125,2021-11-01
0,126,0.29700555128149836,0.3825796337072866,0.22525692250148477,0.30717518051003057,0.2538287423946106,126,2021-10-31
0,127,0.30032231894497247,0.40248675380975135,0.223268725769839,0.3087855315093307,0.2543778944501396,127,2021-10-30
0,128,0.3013708485477035,0.4267974978359315,0.22120190531861542,0.30691949265301205,0.2519410801980554,128,2021-10-29
0,129,0.30736233000566066,0.4115655447362865,0.22518321612533676,0.3197096964990483,0.26612826704198916,129,2021-10-28
0,130,0.32036053462290925,0.4197081507211557,0.2420327388529897,0.3278812603913695,0.27502291580504346,130,2021-10-27
0,131,0.31986876796199143,0.435821814041676,0.24068625551724784,0.32506651271129716,0.273925242836353,131,2021-10-26
0,132,0.33405096866616957,0.4618338618300929,0.24871701777982652,0.34794937709986806,0.29700353623311765,132,2021-10-25
0,133,0.3389499828686111,0.4426342148675867,0.26378305844381505,0.3591364732290276,0.3076916495081467,133,2021-10-24
0,134,0.3580457629206393,0.4371310009624888,0.28512006170399307,0.3837004634787453,0.3311432931386974,134,2021-10-23
0,135,0.37468022741086654,0.4448337572078641,0.2932397808375413,0.40906378791081544,0.3553511634588045,135,2021-10-22
0,136,0.374893527948361,0.44277602885068906,0.2990626058371817,0.40815079796511405,0.35409937469580466,136,2021-10-21
0,137,0.377661179748644,0.4474016192709868,0.30455540715630214,0.41418075988466246,0.3609011143363727,137,2021-10-20
0,138,0.403670572653824,0.49293306191705594,0.32029807324841647,0.43210597773648074,0.3735319832189028,138,2021-10-19
0,139,0.42437308403427254,0.5258743652666306,0.32680522046376287,0.4606415552467088,0.3929722595892856,139,2021-10-18
0,140,0.3736424700769737,0.4563207238974428,0.2908666917761252,0.3987742018149714,0.3442403467304894,140,2021-10-17
0,141,0.36133530956441023,0.42724029856773305,0.2804013067504962,0.38193354994199336,0.3338064543050228,141,2021-10-16
0,142,0.34156430371702073,0.4080751504264921,0.27018911567124354,0.35859791659845763,0.3145189064546691,142,2021-10-15
0,143,0.3470786859946542,0.4101100273195321,0.27488166917303514,0.3655661209466727,0.32095762623103796,143,2021-10-14
0,144,0.33427708501251563,0.39030415170304483,0.25631564104616594,0.35460511106054693,0.3105060817621289,144,2021-10-13
0,145,0.3493551697086673,0.4107206784878398,0.26755525934433355,0.3674000344057953,0.3213573970646576,145,2021-10-12
0,146,0.3374906835550266,0.40804192386784743,0.2629474944085748,0.35304901427430174,0.3104107105911519,146,2021-10-11
0,147,0.32829966988352977,0.4191559520395544,0.2629362007438192,0.3388163503155259,0.2980316288841199,147,2021-10-10
0,148,0.3318787529343251,0.47481950669686906,0.25943158385765075,0.3361700366789189,0.29370484975161204,148,2021-10-09
0,149,0.33138084823102587,0.4806698914021788,0.24708479106662606,0.3364731705594847,0.29197499433856455,149,2021-10-08
0,150,0.33550689582292137,0.461626725483423,0.24015546016590922,0.34261319795286843,0.2926827925660458,150,2021-10-07
0,151,0.3204605948960817,0.48257057353738575,0.22338382006500032,0.314444008869979,0.2628295191135629,151,2021-10-06
0,152,0.3303856752393402,0.4742515449227831,0.24052221713377617,0.3306698781300691,0.2730998851551199,152,2021-10-05
0,153,0.34056922513162496,0.4587915004907603,0.24271224235755237,0.35837040232720113,0.29973272209811985,153,2021-10-04
0,154,0.3575950227830541,0.4483065796718334,0.2712572240446935,0.3775138612821951,0.3255085784539854,154,2021-10-03
0,155,0.3980190305460079,0.5172514638351742,0.3024777259753385,0.4306504014968459,0.36382708723685314,155,2021-10-02
0,156,0.40912743916482713,0.537234985641432,0.2958205530539455,0.45469683429285335,0.37533146936072015,156,2021-10-01
0,157,0.39932249553381893,0.522110381432757,0.3017851227921242,0.43243198931450416,0.363570597225134,157,2021-09-30
0,158,0.420311954678604,0.5494763608474228,0.30080202297551195,0.45961447041222214,0.3806347034445471,158,2021-09-29
0,159,0.39639357520394825,0.5064238651442773,0.291455442733978,0.4230942432535337,0.35791981887061025,159,2021-09-28
0,160,0.38324911009311063,0.48820981297315674,0.29327278756905595,0.410043688351479,0.35035093380316545,160,2021-09-27
0,161,0.37448538620836475,0.4567532677799901,0.27639223501017296,0.3923379912932261,0.33869552570444755,161,2021-09-26
0,162,0.34553327670871525,0.45311654059030104,0.269836766916587,0.35824635895774054,0.3071784191651894,162,2021-09-25
0,163,0.33330585695966713,0.4307942651320033,0.24368938663348155,0.3456065586380319,0.29288123104411445,163,2021-09-24
0,164,0.34305720650858545,0.4478413378806532,0.2617222247903491,0.3546479474914772,0.30234503247097677,164,2021-09-23
0,165,0.38425257036252075,0.48214421135836977,0.29087273674570074,0.40109382821683687,0.3433584763153394,165,2021-09-22
0,166,0.3848820096912196,0.4677870884818792,0.2856767138905218,0.40076375131365655,0.3444675576657326,166,2021-09-21
0,167,0.3635125441988252,0.46167004789422544,0.2747335893239423,0.38007375816181693,0.32399751365020674,167,2021-09-20
0,168,0.38093915119293514,0.47863378402373846,0.3008720759399957,0.4147937565762644,0.3567539827195168,168,2021-09-19
0,169,0.3743717764929235,0.504847403466587,0.29218228332201784,0.3880129499127429,0.3289886717814489,169,2021-09-18
0,170,0.36527764616820035,0.49215298073921754,0.2850834940508186,0.379608192941912,0.32187806013701964,170,2021-09-17
0,171,0.3755554613685465,0.5016740965364461,0.295490464958907,0.3891816923773684,0.3310449955246441,171,2021-09-16
0,172,0.3708620019119217,0.47505365542053324,0.29033988038849307,0.4013400170050552,0.34404107198489636,172,2021-09-15
0,173,0.3831722207679978,0.46724479924210316,0.30608581082618075,0.4053632461737448,0.35007748363981134,173,2021-09-14
0,174,0.3966631864820843,0.49150729586824354,0.31874114201101056,0.4215291885297871,0.36571014694675336,174,2021-09-13
0,175,0.3945816305724032,0.4779052673567321,0.30978596734916075,0.4188435198827818,0.3634376881749945,175,2021-09-12
0,176,0.41916163440100296,0.5178076700640816,0.32633197904117506,0.4550889339511764,0.38944649968449174,176,2021-09-11
0,177,0.41636297988299703,0.508875186271471,0.32278118238688686,0.44429454520930073,0.38297459869718425,177,2021-09-10
0,178,0.4181780766442257,0.5146170756125705,0.32661152418813894,0.45166702178036566,0.3885131343660271,178,2021-09-09
0,179,0.3952685995032432,0.4827360208588816,0.31133772621710143,0.4249886421203206,0.3692316527798319,179,2021-09-08
0,180,0.3698424140057595,0.4502705079493625,0.29255323363069136,0.39773504047707353,0.3446716283530036,180,2021-09-07
0,181,0.37989963718511555,0.4741281100773947,0.30133571166379947,0.40568955143156576,0.3505023893882879,181,2021-09-06
0,182,0.4198557765807858,0.5049381694001832,0.3246093277030314,0.45138068836152906,0.39376287854922776,182,2021-09-05
0,183,0.4008597458509251,0.5088648151290744,0.3084354241920149,0.4255286090717341,0.3688147275618539,183,2021-09-04
0,184,0.4254960174831701,0.5013794610123331,0.3426571803461654,0.4444741445060671,0.39037713208515307,184,2021-09-03
0,185,0.40046749426666817,0.47995539472643495,0.31734444955786323,0.423299598937444,0.3741550113083453,185,2021-09-02
0,186,0.39677125364821736,0.4750321126805863,0.31773570346145363,0.4207015074820322,0.37190455544315226,186,2021-09-01
0,187,0.3873105431772184,0.4747880997151799,0.3148522761685915,0.4101483042303751,0.35878777829152086,187,2021-08-31
0,188,0.3923175040579473,0.4861075032728334,0.30416701760672554,0.41432193959304403,0.36023707246367453,188,2021-08-30
0,189,0.4103689175320433,0.4958303708423195,0.30854714038524766,0.4397949761746199,0.3769671641174702,189,2021-08-29
0,190,0.40538740450041993,0.5020697471120008,0.3005871978419983,0.44093151391018093,0.3715446508268476,190,2021-08-28
0,191,0.37762121161474044,0.48877482735903627,0.2960750286014744,0.40104686801907063,0.33595660093829716,191,2021-08-27
0,192,0.3722923234284677,0.4764125431197741,0.2830161288906556,0.3887021857572046,0.3266914403212528,192,2021-08-26
0,193,0.379806600008376,0.46255377714829427,0.2745293425849093,0.4050973295307371,0.3448296767974158,193,2021-08-25
0,194,0.37965821126637167,0.47165969373945044,0.2853591188233913,0.4070776712593921,0.3473843395076734,194,2021-08-24
0,195,0.39454997633527056,0.4994559757011153,0.2776835850287505,0.4423619897168576,0.37053200303879263,195,2021-08-23
0,196,0.39454984710220314,0.47831950828605785,0.30668215048348013,0.4140856482946418,0.35890261258225464,196,2021-08-22
0,197,0.4093496854153467,0.506543245318621,0.3194763241374861,0.44991562713739475,0.3886706851511765,197,2021-08-21
0,198,0.4025564367239668,0.49462246925680453,0.33183001433710835,0.4343041622979136,0.3820887954409351,198,2021-08-20
0,199,0.4088358190384034,0.5089435460969326,0.3352423893894104,0.4280776941887733,0.3736721919017882,199,2021-08-19
0,200,0.382101136741494,0.46468375827194525,0.31658407955251944,0.4157255055393976,0.3664633519684344,200,2021-08-18
0,201,0.37528220563295334,0.4505346148064232,0.3086932369599677,0.40597376455518297,0.358047489937939,201,2021-08-17
0,202,0.34788217465596655,0.43130263879010794,0.28016679362107866,0.36281506598467456,0.31418580287208353,202,2021-08-16
0,203,0.34007153897481274,0.4292543954459755,0.27674451893850033,0.34960460349662464,0.30308956324751296,203,2021-08-15
0,204,0.3324607797896891,0.40767982585613965,0.26313983696951976,0.34259681456018826,0.2974779840990343,204,2021-08-14
0,205,0.3586919739358588,0.43685821793290824,0.2921651525053017,0.371749919891412,0.3265154623384953,205,2021-08-13
0,206,0.35662270209337577,0.4454913827551431,0.2961157037953792,0.3689628156919453,0.3237644924284196,206,2021-08-12
0,207,0.344921809201461,0.41220814893280877,0.28087205102374285,0.36972223788541353,0.326073428943652,207,2021-08-11
0,208,0.36442481760381007,0.43957426597973054,0.3023798145805719,0.3850295543515436,0.34160829860148606,208,2021-08-10
0,209,0.3491850756929024,0.43088083080762124,0.28398570190940375,0.3562738729970038,0.3129521720358169,209,2021-08-09
0,210,0.3840802881136793,0.4506874130771331,0.3152086085053478,0.40371197899561523,0.35828037356373676,210,2021-08-08
0,211,0.35921986199782496,0.41774345742495006,0.2958620117011504,0.37748856499357575,0.3371663554917181,211,2021-08-07
0,212,0.34347814160529544,0.40478762504282173,0.2821400351280505,0.36072019544117384,0.3171151538250729,212,2021-08-06
0,213,0.34250297873799523,0.4078988189024127,0.2789578982261062,0.36256876149854095,0.3141607983835784,213,2021-08-05
0,214,0.3630747100490032,0.4218665358225407,0.29778690103026795,0.3816249904357446,0.3399163567792563,214,2021-08-04
0,215,0.3698370611817403,0.4283847294871802,0.30474465451266847,0.38873467112693855,0.3457676174777349,215,2021-08-03
0,216,0.38849237488098176,0.4655725483821019,0.32524816477991425,0.39961899061443823,0.3515535352924132,216,2021-08-02
0,217,0.3681087592911194,0.4304576646488533,0.3019392555004954,0.387349768331264,0.3454023568873877,217,2021-08-01
0,218,0.3627103256944434,0.4249160517799694,0.2938816162204917,0.38064444677258613,0.33565335312322764,218,2021-07-31
0,219,0.3567039176003821,0.4407010488744047,0.2847854332779433,0.3684967279388097,0.3183023451179466,219,2021-07-30
0,220,0.37111652433931447,0.4375626434611614,0.30325201015380016,0.3882515026572553,0.3421834917640698,220,2021-07-29
0,221,0.36693774521057015,0.4370947445703079,0.2942502497721706,0.38233031374344123,0.33287428297783295,221,2021-07-28
0,222,0.35655039770942937,0.42523294383054244,0.2926710094464345,0.3784578797579119,0.3313492611000568,222,2021-07-27
0,223,0.35000076989132795,0.41943092991363484,0.2891103247702736,0.37765794314995643,0.3296392612071395,223,2021-07-26
0,224,0.3680333308414495,0.4468147959015132,0.31396889264398503,0.38178450189929825,0.33798412032774744,224,2021-07-25
0,225,0.3902680823305819,0.45808887201160897,0.31958346087393175,0.406805091809675,0.3643679573958296,225,2021-07-24
0,226,0.4057869324719415,0.4775842967215965,0.3280259807599738,0.42706796719482365,0.37903025742400087,226,2021-07-23
0,227,0.3732907221951794,0.4440070051920228,0.30501158516445936,0.39422860043120567,0.34682478731181854,227,2021-07-22
0,228,0.3976180007280509,0.4723776523497236,0.31508671888135725,0.4165778099374892,0.3647608052938519,228,2021-07-21
0,229,0.37727553532784014,0.4612887757168174,0.2980803720398437,0.39429829748703205,0.34081395850617985,229,2021-07-20
0,230,0.3701026207128774,0.45496653976821405,0.2918559577607985,0.38935485287885147,0.33517434558697234,230,2021-07-19
0,231,0.3906659112350189,0.47714212743519885,0.3026273935268704,0.41402025321921215,0.3564509187573594,231,2021-07-18
0,232,0.4032196775506888,0.4986520230008686,0.32313442725359437,0.4263745561882541,0.36720204463569883,232,2021-07-17
0,233,0.37812774802216237,0.46841898333934767,0.300406567438547,0.3950170125975988,0.33744031066587077,233,2021-07-16
0,234,0.37596823590108164,0.4522590426579801,0.29827576889477736,0.3900721251525763,0.33830937495418906,234,2021-07-15
0,235,0.3800138476828504,0.466376649909312,0.29980429811201337,0.3988678832200725,0.3427613247228914,235,2021-07-14
0,236,0.35429647320643554,0.43439319333241594,0.28427746131163206,0.37473982108514353,0.323080872160763,236,2021-07-13
0,237,0.34925912205509346,0.46172563584053716,0.26238208891498543,0.35949157855042374,0.3015872404035263,237,2021-07-12
0,238,0.33720461722704514,0.42912740548390194,0.26528989895300303,0.3512235056505447,0.30192250734022447,238,2021-07-11
0,239,0.3488005525086304,0.43808817006219924,0.27853426617961874,0.35904785662341593,0.3100340645921992,239,2021-07-10
