,interval,mean_percent,upper_hpd_log_95,lower_hpd_log_95,upper_hpd_log_50,lower_hpd_log_50,days,date
0,19,0.5098894554594955,0.6886769131470537,0.32067024232550334,0.573400664975049,0.46493969218705833,19,2022-02-15
0,20,0.5351935843786932,0.7166133102351838,0.3258340462461185,0.5792383385702959,0.4678477500395709,20,2022-02-14
0,21,0.5673676797805771,0.7634205193588067,0.319258587502607,0.633517194368739,0.5111264710877572,21,2022-02-13
0,22,0.5854396708531762,0.795756924154725,0.36575864172852707,0.6510031944244303,0.5134221567334875,22,2022-02-12
0,23,0.605478016879556,0.8512740505117137,0.37785980486601395,0.7092039939277952,0.5435567494893128,23,2022-02-11
0,24,0.623048626513943,0.8803176016072694,0.379545798060323,0.7267525965636035,0.5435278587438517,24,2022-02-10
0,25,0.5642253661706463,0.7655340505608489,0.38585432929282926,0.5857690273993891,0.4518432988893157,25,2022-02-09
0,26,0.535573795021844,0.7113054013513964,0.36274955938095077,0.5494371375926491,0.4303532744068359,26,2022-02-08
0,27,0.4825577363599234,0.6335566688820472,0.336332957149781,0.5132759942974956,0.41545181498285544,27,2022-02-07
0,28,0.48095071248301524,0.64045320115777,0.34030189353399204,0.5108543517674833,0.4155219020965408,28,2022-02-06
0,29,0.4577024555398018,0.6147344642937835,0.3213511610977637,0.4795156577949393,0.3899738418288028,29,2022-02-05
0,30,0.426913190720346,0.5752582213313621,0.3134834984509501,0.4500107295791398,0.366331855019589,30,2022-02-04
0,31,0.4116281570803102,0.5609464599203046,0.305784990745265,0.4481327682099162,0.3703095075116131,31,2022-02-03
0,32,0.3796816639308897,0.481677087845324,0.29112363683366616,0.41054754370389945,0.3517929598878006,32,2022-02-02
0,33,0.35531127004656754,0.43397975090539676,0.25925502786737403,0.3740255206790875,0.32224448548504775,33,2022-02-01
0,34,0.3277257416996207,0.3952114489173553,0.2454429770655161,0.35716851407705325,0.30548463695433115,34,2022-01-31
0,35,0.31858728128597547,0.40023653351111393,0.2406318073579567,0.35145141686425013,0.2964845774844227,35,2022-01-30
0,36,0.30038047375731974,0.3748863861944781,0.22036722508889084,0.3306488438307963,0.27563038632090514,36,2022-01-29
0,37,0.2918013993042917,0.36705349529860865,0.21206869978019138,0.3250770620649705,0.2682864718103667,37,2022-01-28
0,38,0.2780747454721064,0.3560694959727523,0.20196150301472965,0.3069417175971455,0.2501350700042025,38,2022-01-27
0,39,0.27792971751438433,0.35385629213940384,0.2008241946900801,0.30787670210882373,0.25177863962371416,39,2022-01-26
0,40,0.2655897357822755,0.33625297562840667,0.19515743070037642,0.29275157699955084,0.24099703513700266,40,2022-01-25
0,41,0.2585218948955682,0.32783015266382554,0.1893263377782202,0.286156795941866,0.23675688230628292,41,2022-01-24
0,42,0.2941379374327353,0.37374305091130494,0.22073174212712404,0.3096089196749582,0.25370326547457683,42,2022-01-23
0,43,0.29863695424549985,0.3796790514475183,0.22732253457329352,0.32785292398526544,0.27281080761532334,43,2022-01-22
0,44,0.298464252869288,0.3767260949781844,0.2229448771702959,0.3278835684263245,0.2742191175735487,44,2022-01-21
0,45,0.2893484083672517,0.3678935283035181,0.21689847884713054,0.3200423014026716,0.26753283529965294,45,2022-01-20
0,46,0.29022047068661605,0.373785264500065,0.21973146122536258,0.31307140360107755,0.25838810816795454,46,2022-01-19
0,47,0.2824003096648454,0.3556225270063003,0.2095029967462446,0.31168820828235233,0.26001327177858047,47,2022-01-18
0,48,0.2789191522609557,0.3515440980081912,0.2088134564867002,0.30401439361778343,0.2533390425787007,48,2022-01-17
0,49,0.27047523330082157,0.3397065646045135,0.19916047087053693,0.2857014147047932,0.23671433833818667,49,2022-01-16
0,50,0.26933370733545753,0.34035419692513474,0.19894580493688738,0.2909393693926012,0.24027376149785956,50,2022-01-15
0,51,0.25920279189887324,0.3301838834757376,0.1919382332395882,0.2847783536592836,0.23522153578920604,51,2022-01-14
0,52,0.25269134688858197,0.32174289718522386,0.18775767688818332,0.26461815784343745,0.21736977729952622,52,2022-01-13
0,53,0.24298222750349702,0.310517246997953,0.1745364852782168,0.2565932311095373,0.21009323211137804,53,2022-01-12
0,54,0.24225571565611292,0.3092254520708969,0.1769501500056336,0.2630951756879809,0.2170684526213291,54,2022-01-11
0,55,0.23883789529646898,0.3084580777805323,0.1755426132141478,0.25361578480360486,0.20751630664908222,55,2022-01-10
0,56,0.26817414534143735,0.3252131782641228,0.21366467617073312,0.28251592074029797,0.24524860618316316,56,2022-01-09
0,57,0.26056033655143396,0.31708069458445926,0.2062464494795317,0.27280699850501033,0.2364961032733304,57,2022-01-08
0,58,0.2509440098925795,0.30252106190454436,0.19689380456504416,0.26443108517631986,0.2279461684123053,58,2022-01-07
0,59,0.24596188618664386,0.2960882874021308,0.19409292585383225,0.26396675764990635,0.22839923900156978,59,2022-01-06
0,60,0.23831840367388002,0.2866882504313715,0.18880446314341423,0.2531607181982909,0.21750055678249366,60,2022-01-05
0,61,0.2368099908694491,0.2838849130220492,0.18469293700441422,0.25112092779249606,0.2165877379267816,61,2022-01-04
0,62,0.23029614652159758,0.28443217546007493,0.18142211679245887,0.2351265869897014,0.1976111343388316,62,2022-01-03
0,63,0.2297446538077167,0.28409535365626937,0.18117879590596528,0.23447359549175703,0.19730308230688426,63,2022-01-02
0,64,0.2246392849351553,0.27846071963612756,0.17460609712741798,0.23587972687109351,0.19958915370602695,64,2022-01-01
0,65,0.2213341385841902,0.27448009727292255,0.1704970973768615,0.23191240831430338,0.19598912919777153,65,2021-12-31
0,66,0.21931893344716355,0.2791924177729537,0.17040524177025632,0.2291318128506402,0.19280758913523255,66,2021-12-30
0,67,0.22378892875419445,0.28113420968422087,0.175671727773852,0.23085740765368923,0.19383169538382783,67,2021-12-29
0,68,0.22441026462290348,0.2809172500894104,0.17621550220654722,0.2278726185907748,0.19107703428040612,68,2021-12-28
0,69,0.22941609816173433,0.29377143405906864,0.17959748489367838,0.2425549523497485,0.2063949582026985,69,2021-12-27
0,70,0.20606795296539585,0.25467065159758834,0.16403607327490163,0.21559280412285767,0.18692654896818828,70,2021-12-26
0,71,0.21097510789761414,0.25902917380669366,0.16675808058360286,0.22090249675914136,0.19203827449514244,71,2021-12-25
0,72,0.22126926657565726,0.26713986029011944,0.16877337502113865,0.2365011604382761,0.20599774958782124,72,2021-12-24
0,73,0.23041518451239562,0.28396287070578063,0.17682419322534562,0.2428770903906771,0.20980298581085455,73,2021-12-23
0,74,0.23599730111502695,0.2891218939052636,0.18098391753480844,0.2504040740990607,0.2163770601391004,74,2021-12-22
0,75,0.2385653742283399,0.2941180737815301,0.18348333823425117,0.2541596292523774,0.21817609307584832,75,2021-12-21
0,76,0.25667029968690486,0.31280637574608805,0.19507742598812436,0.28306271155380114,0.24248491573436598,76,2021-12-20
0,77,0.25620341973917277,0.31135531432539854,0.19453474213500818,0.2764768225637804,0.23631215273522344,77,2021-12-19
0,78,0.26093267511384466,0.31606835398860633,0.19312727432629712,0.2848542142956055,0.24442158759796354,78,2021-12-18
0,79,0.2741685344572571,0.3325624870400609,0.2047411385886712,0.30094038036563525,0.25866596113212975,79,2021-12-17
0,80,0.2879721806367283,0.35915105015176624,0.2186627307721152,0.3144450062887221,0.26939395399030397,80,2021-12-16
0,81,0.28738067572514914,0.3552483244610188,0.2167289090154683,0.31481674692961087,0.26937344487368653,81,2021-12-15
0,82,0.2811027687705075,0.3461645267535255,0.21035392570823147,0.30512718004252487,0.2599202961363702,82,2021-12-14
0,83,0.2688315858202319,0.3311731915609119,0.2051271803827716,0.2922818208616799,0.2496703695638243,83,2021-12-13
0,84,0.2772791159690896,0.3409354867137095,0.21495314287655792,0.2966615794865332,0.25457506822463866,84,2021-12-12
0,85,0.29001409460296146,0.36191795775699215,0.22293453635259863,0.3236498159005355,0.27511480613798156,85,2021-12-11
0,86,0.2913127789773525,0.3613772938219705,0.2298734887873976,0.3229330836193871,0.276378375920098,86,2021-12-10
0,87,0.29695428908013755,0.37033405787144263,0.2345871808344169,0.3193285996489978,0.27047803171265616,87,2021-12-09
0,88,0.3037093108518825,0.38482154857493345,0.24212929459620783,0.3366133057885708,0.2837852679420526,88,2021-12-08
0,89,0.30345989968151615,0.3766756061322228,0.2404294820543824,0.3284532246853518,0.2804843377587748,89,2021-12-07
0,90,0.29630859544133087,0.36611275115876646,0.2323676857802296,0.31733217561930904,0.2732290699572058,90,2021-12-06
0,91,0.29510576648750503,0.363190980941612,0.23144186278969522,0.32113871385603454,0.2775986605009984,91,2021-12-05
0,92,0.28685315238918285,0.3524248683571544,0.2225594810481398,0.30554574362164605,0.26333402815520157,92,2021-12-04
0,93,0.304412414608316,0.37012271476677844,0.23787559314284631,0.32677905057009865,0.2806856735832007,93,2021-12-03
0,94,0.30583559220129153,0.3806595229881955,0.23960197780121292,0.3285851094309349,0.2807078935562167,94,2021-12-02
0,95,0.3062037022086479,0.38755185674112286,0.23462340308571758,0.33018913865829475,0.2801661697913246,95,2021-12-01
0,96,0.32821496316319304,0.40243775680355975,0.25949019100906956,0.35287026498294305,0.304019909425866,96,2021-11-30
0,97,0.34498210239213906,0.4302039313898215,0.2560792351769182,0.3693348458849692,0.3164837125191333,97,2021-11-29
0,98,0.35393735945445604,0.48060638408230405,0.2602522660009241,0.3599009612235637,0.30153542760587615,98,2021-11-28
0,99,0.3488529693398631,0.5037494239517014,0.2317852327638749,0.34953454379199667,0.2905266218787624,99,2021-11-27
0,100,0.38638762645808955,0.4882090035919432,0.3018984929331898,0.4000957176327709,0.34265378674042124,100,2021-11-26
0,101,0.39099942687624606,0.47936295872840434,0.2959847888885137,0.40675124775092597,0.351415531765634,101,2021-11-25
0,102,0.4058153991047108,0.5046434766599295,0.3078136579399866,0.4256080755716507,0.36762837142198895,102,2021-11-24
0,103,0.399105623668371,0.49290150683930656,0.30538532083449954,0.4139309247646029,0.36015665109705536,103,2021-11-23
0,104,0.45597277118520296,0.5885758623021553,0.3213313663376349,0.4872099227177499,0.40253731550569255,104,2021-11-22
0,105,0.4748472142254693,0.6151710614603062,0.314651672164202,0.5136778089245595,0.4189721197156901,105,2021-11-21
0,106,0.5311845470465232,0.7326008309627208,0.31537008410042355,0.5941548584634176,0.45959442380814053,106,2021-11-20
0,107,0.44426131034755656,0.5738549651464697,0.2943020142477701,0.480204880793849,0.3989273810397145,107,2021-11-19
0,108,0.4070713887584593,0.5149626921607998,0.2994298046710703,0.4353730771330349,0.3746781655843677,108,2021-11-18
0,109,0.38817896436285193,0.4838235800834039,0.29536366433142747,0.42249286963773375,0.3610395688838883,109,2021-11-17
0,110,0.37858547564941447,0.478895200003463,0.29610073750562754,0.4100551678983493,0.34749196390008896,110,2021-11-16
0,111,0.34673668093067816,0.4676117342218581,0.25594582687802847,0.37214521580516446,0.30417977082208236,111,2021-11-15
0,112,0.3116915294443505,0.4018172236376777,0.22077153685636242,0.3264304395150245,0.26795009785133633,112,2021-11-14
0,113,0.30994317174224606,0.4272955192471009,0.2095872943463595,0.31994017872970526,0.2588020616776089,113,2021-11-13
0,114,0.28145729431860667,0.38097926560564993,0.19832685147769577,0.29581838213728845,0.23538724923840237,114,2021-11-12
0,115,0.28170474719489963,0.37222442199721356,0.1995616162564253,0.29765475517431245,0.23764714693166503,115,2021-11-11
0,116,0.2818611185284721,0.3584906839140002,0.18947214138532462,0.2970907565040741,0.23846711186585942,116,2021-11-10
0,117,0.28304993013689767,0.36177069095877235,0.19343113750210247,0.29774651874575053,0.2398090020828265,117,2021-11-09
0,118,0.26694418350323995,0.35532519473757535,0.17209300346649725,0.29420921119993654,0.23660579202939042,118,2021-11-08
0,119,0.26633860831945977,0.364092045036252,0.16972735104450395,0.29205930361871035,0.2324744028230915,119,2021-11-07
0,120,0.25555521170833,0.37760195977447897,0.1571559397427549,0.2739434867649488,0.2129618751947534,120,2021-11-06
0,121,0.2653457670561538,0.3733565450270132,0.16766810712806643,0.2791675922659319,0.21961352122945743,121,2021-11-05
0,122,0.2744974537968456,0.3731222867832018,0.17779668027507947,0.2913328318901427,0.23276994594035952,122,2021-11-04
0,123,0.27598592753498996,0.376332985167696,0.19498983442086917,0.2934630070024335,0.23778754526225207,123,2021-11-03
0,124,0.2812580031965984,0.37893191645446206,0.20055141168860968,0.2964965195740651,0.24170091029705926,124,2021-11-02
0,125,0.3048537406005271,0.38854960089395035,0.21558243264066773,0.3283727501195543,0.2721579548045756,125,2021-11-01
0,126,0.29017502146670116,0.36929287550958767,0.21960678588670773,0.3061913236780662,0.251142703963021,126,2021-10-31
0,127,0.3053966695785088,0.38392655936861886,0.20674805215839584,0.3425293460303111,0.28166126468858255,127,2021-10-30
0,128,0.30883213773066615,0.39678468768253256,0.2213096192464777,0.34797665113229864,0.2859189884994069,128,2021-10-29
0,129,0.304839729313286,0.3853400835229262,0.21710898204198104,0.3426305102998045,0.28122392681928826,129,2021-10-28
0,130,0.2847034060871965,0.35801834537975324,0.21479780922338515,0.31061872054092865,0.2576378355059624,130,2021-10-27
0,131,0.285195982733315,0.3602665405225563,0.21433885477286221,0.312491472846982,0.2587357382829235,131,2021-10-26
0,132,0.2722237173736352,0.3426248799070516,0.19957675397670208,0.29114155984391593,0.23595623304024643,132,2021-10-25
0,133,0.25811885735851753,0.32660013140026645,0.18654962970432568,0.27607828103613846,0.223325092432173,133,2021-10-24
0,134,0.26591434487901267,0.34570868122277576,0.1949466762046215,0.2871516376390733,0.22931781263444834,134,2021-10-23
0,135,0.2580040333980733,0.33616343606593785,0.18536731529632033,0.2658936774520274,0.2110961315472743,135,2021-10-22
0,136,0.2546782326970127,0.3264872941174011,0.17696806309222435,0.2627170891066599,0.20814919082067745,136,2021-10-21
0,137,0.2661598548553268,0.3410610151440503,0.19475199440849048,0.2934815945278137,0.2373608478443917,137,2021-10-20
0,138,0.2602290306032905,0.3356228276209339,0.18742970174908158,0.271026709753896,0.215028441345863,138,2021-10-19
0,139,0.25225507674483083,0.324258076465929,0.17948533460825752,0.27147460507651466,0.21727012133893603,139,2021-10-18
0,140,0.22795373069902902,0.29240454671277094,0.15887358831380385,0.2503070109706634,0.2055468835677447,140,2021-10-17
0,141,0.20527735848392484,0.278136499187982,0.13387714909692428,0.2187500452741445,0.173584176370178,141,2021-10-16
0,142,0.21334747413837732,0.2798848737711852,0.14408839439866036,0.22884236122174823,0.18456370021948976,142,2021-10-15
0,143,0.21480578480853246,0.2788950769151253,0.15217984699314768,0.23347457623012752,0.1901825503196646,143,2021-10-14
0,144,0.21430884022739513,0.282813743843206,0.15110884382035267,0.23209398648268037,0.18806492645439177,144,2021-10-13
0,145,0.2093900784539203,0.2810621626880696,0.1458970021708004,0.22493441563115563,0.1810915450795007,145,2021-10-12
0,146,0.2202024703389191,0.2823413258024865,0.15534084049348665,0.23597652103075242,0.19372171118727172,146,2021-10-11
0,147,0.2394912905798241,0.30459221994948577,0.17762204435152446,0.264669168097187,0.22174638127464522,147,2021-10-10
0,148,0.23759868025538455,0.31002623757018505,0.17608743737560467,0.25745321244932173,0.21393402233809228,148,2021-10-09
0,149,0.2448481588325777,0.3050696395785436,0.17142754138270871,0.26888091379142776,0.22504596582895278,149,2021-10-08
0,150,0.230717852090523,0.3039080272903975,0.15882120809861225,0.2450181933411708,0.19990922661145857,150,2021-10-07
0,151,0.2363305153904573,0.32890687876141433,0.15989799952673667,0.24948210118823744,0.2006064587893108,151,2021-10-06
0,152,0.23963910876217745,0.33569463729732,0.14723592515663592,0.25988915850717026,0.2075716611537383,152,2021-10-05
0,153,0.244222549231307,0.34440495950016675,0.15878527837160789,0.26682083044025023,0.21329730645053413,153,2021-10-04
0,154,0.21227498032890707,0.29976420357892564,0.1510568194105064,0.22679863868755692,0.17810441786451556,154,2021-10-03
0,155,0.2278491602931618,0.3142985303062911,0.16096925156334257,0.2390669168885403,0.18890653712788,155,2021-10-02
0,156,0.2214612984692333,0.3132004523381337,0.15863468808049125,0.2357548364989337,0.1860120361548703,156,2021-10-01
0,157,0.23582829334005545,0.32709374046276085,0.16599484705381481,0.25261644856323134,0.20002810543229774,157,2021-09-30
0,158,0.24999391259908613,0.35052147998390676,0.17982634893718408,0.26750660887437355,0.2149638237223362,158,2021-09-29
0,159,0.25573917024897336,0.35802123378282275,0.18481484510402604,0.27310096846929494,0.21990201419691932,159,2021-09-28
0,160,0.25445141984146175,0.35359838997417065,0.18399318790210248,0.2724739417317316,0.22161372516717284,160,2021-09-27
0,161,0.2433793024877957,0.3393959872777692,0.1747621064175239,0.2620567967568636,0.20964409221898797,161,2021-09-26
0,162,0.24317438031263383,0.3364556368609686,0.1817434491713543,0.26321228491671245,0.21444864034675437,162,2021-09-25
0,163,0.2465916498736118,0.3376379340086712,0.17797313202229942,0.26183514908027467,0.21168947800412496,163,2021-09-24
0,164,0.26251130109562193,0.36990117718815435,0.1895920712930272,0.28361410021951833,0.2316394931748504,164,2021-09-23
0,165,0.24763019947752532,0.3451157706065536,0.1761967372795524,0.26477468678094945,0.21795191354189553,165,2021-09-22
0,166,0.25032044247228613,0.3505096088603342,0.17906587453347053,0.26643110592665264,0.2169026920203177,166,2021-09-21
0,167,0.24803965201178058,0.3484418627755711,0.17595835066527835,0.26962718599013136,0.2201073444355332,167,2021-09-20
0,168,0.26599282242368766,0.3567306455715521,0.1855292458610409,0.2792375135882059,0.22035647452254126,168,2021-09-19
0,169,0.25779850700408596,0.3448455447175955,0.1851893236680854,0.2665017510649489,0.21043255552893306,169,2021-09-18
0,170,0.2706823844038075,0.36076891052140336,0.1913462707021438,0.29153250661341046,0.2328474913272607,170,2021-09-17
0,171,0.2457020731172728,0.3271597347129043,0.17565358187551938,0.2637516908889323,0.20865742973838505,171,2021-09-16
0,172,0.24255601979236002,0.3232241890724361,0.1758271873370883,0.24787747313506545,0.19456403880176407,172,2021-09-15
0,173,0.23704239608127112,0.31472700534699116,0.16774367092478157,0.26866326995669887,0.21587496090404848,173,2021-09-14
0,174,0.23321810082421557,0.3133726714849775,0.16156245118863793,0.2655135923345561,0.21082723894635103,174,2021-09-13
0,175,0.228344556275882,0.30711185805558566,0.1554192423149918,0.250949506888977,0.19687945065634962,175,2021-09-12
0,176,0.2303104810660958,0.31097536774778545,0.16213671310451594,0.25881633620172645,0.20479003531559956,176,2021-09-11
0,177,0.2366463680448295,0.3207136063662673,0.16530877728673288,0.24549214010604115,0.19038897168439486,177,2021-09-10
0,178,0.23857961895543345,0.3207540506609152,0.17021208721331144,0.24623015884725194,0.1914630428093328,178,2021-09-09
0,179,0.2353353178108345,0.3106573088606558,0.16410117564753418,0.24480062164913166,0.19131850477883125,179,2021-09-08
0,180,0.23572092101169084,0.3123223747253056,0.16796898163624124,0.2572932938338363,0.20430133710669948,180,2021-09-07
0,181,0.24330731178406226,0.3192527800080183,0.16673801195303117,0.25393763378546014,0.1992009847340334,181,2021-09-06
0,182,0.2880565261737477,0.3774124097586073,0.20328692697077547,0.32758947837790603,0.2688206207702166,182,2021-09-05
0,183,0.2843633282915745,0.3717442566297358,0.20106944433451773,0.3063543982239791,0.24816689440791542,183,2021-09-04
0,184,0.25843990194004884,0.34543018039066953,0.18825905756803207,0.2814364397332367,0.22973472506566184,184,2021-09-03
0,185,0.26532464100032904,0.33944740617253627,0.1862745494765028,0.2895287924573668,0.2367335531839334,185,2021-09-02
0,186,0.261168331669693,0.3326565956032211,0.18331182228363432,0.27435038201638356,0.221530615954434,186,2021-09-01
0,187,0.26642607280413927,0.34780988499805393,0.18337171572124708,0.2986629381334314,0.24050372810646292,187,2021-08-31
0,188,0.2507889056581252,0.3261390234602398,0.1623471792921991,0.28123100367193066,0.2242462059397869,188,2021-08-30
0,189,0.24397673867468034,0.3282034170919441,0.16147610191631848,0.26901647242382665,0.21132901167482607,189,2021-08-29
0,190,0.23992940474098173,0.32451068880958284,0.15740490029488632,0.2601140529371493,0.20148196447763195,190,2021-08-28
0,191,0.24016684251701292,0.32688272124279466,0.15894665014458303,0.26306253024609266,0.2031272616738705,191,2021-08-27
0,192,0.23576384822806568,0.3180258497491395,0.15024370604442433,0.25952487518344003,0.1996406368078621,192,2021-08-26
0,193,0.2377374661320485,0.32187657457276597,0.1516862398300013,0.2619056377248838,0.20138868670707805,193,2021-08-25
0,194,0.23001320705697062,0.3164693578814612,0.15070109264153478,0.25102650749852834,0.19330865035743855,194,2021-08-24
0,195,0.22452606171895845,0.3067647068893714,0.1463869751226383,0.24092304971257014,0.18633932078995316,195,2021-08-23
0,196,0.2664268622790573,0.3458957190652901,0.1919674182866189,0.2902086748458291,0.24026000972927297,196,2021-08-22
0,197,0.273815327205322,0.3526162559444757,0.19247145846932728,0.29339862595716226,0.24224423989322566,197,2021-08-21
0,198,0.27127114055315826,0.3590795175222555,0.19434780269892438,0.2817387358567855,0.23125191159135253,198,2021-08-20
0,199,0.25679026558444856,0.33845211936358716,0.18297040036831846,0.2712276949330185,0.22299027394553372,199,2021-08-19
0,200,0.2555997463714418,0.3358177348676557,0.17953296224423784,0.2689102222443304,0.22194138006300906,200,2021-08-18
0,201,0.2561276189719353,0.3384565358402904,0.18346015158629936,0.2698966457930937,0.22216584876172277,201,2021-08-17
0,202,0.26251237535112876,0.3483269097114599,0.18744017137406946,0.2739291649496884,0.22382806327696728,202,2021-08-16
0,203,0.2546183493516718,0.3357518179854431,0.18134383276260888,0.26613995553197384,0.21800148393469104,203,2021-08-15
0,204,0.2476742466105163,0.3339024609852001,0.17687199770628828,0.2573410249551834,0.2112977880189809,204,2021-08-14
0,205,0.2303746406025231,0.30056887070710947,0.15769060596946313,0.2463819203690608,0.20277277858443757,205,2021-08-13
0,206,0.22986995203401211,0.30122841733485317,0.16153317111418222,0.2460530897829409,0.20298583010253576,206,2021-08-12
0,207,0.22689009742229074,0.29838294526583536,0.15629614362831606,0.24512157852812583,0.2022002670486124,207,2021-08-11
0,208,0.2232148355927324,0.2985683427481592,0.1525383412601906,0.23838210096099088,0.19396798052830452,208,2021-08-10
0,209,0.21873809158823107,0.2926140609874781,0.14960042241508165,0.23556700810865727,0.19069988598185783,209,2021-08-09
0,210,0.25166075154524054,0.3184523663371695,0.18701255522354918,0.2695767729299419,0.22362123005081766,210,2021-08-08
0,211,0.2419531674582931,0.3082565681993602,0.17880171485487772,0.25098482353310375,0.2059020380174198,211,2021-08-07
0,212,0.2491271477732601,0.311927745841582,0.18607622934912818,0.25916239945052594,0.21482332743571847,212,2021-08-06
0,213,0.25746532130348126,0.3230478478774007,0.1962730054083189,0.26903426344127973,0.22391192968256335,213,2021-08-05
0,214,0.24093614030953614,0.3050689311119084,0.17825799473686177,0.25674050898902784,0.21222300671312141,214,2021-08-04
0,215,0.22970594142872525,0.29055730052675305,0.16208965490286206,0.2373671429047859,0.19305427523724233,215,2021-08-03
0,216,0.2286482327257677,0.29469146655838224,0.1640959431193372,0.24519434957340044,0.20007825204517973,216,2021-08-02
0,217,0.2361554119400836,0.3006670160504039,0.17279074949227882,0.24475547617975116,0.20043372547012336,217,2021-08-01
0,218,0.23857890532459444,0.3014318871030071,0.17058864941225368,0.24744153849749156,0.20166529388118942,218,2021-07-31
0,219,0.24826696417638452,0.3140943653083449,0.183212180486064,0.2632288434703781,0.21711697171503663,219,2021-07-30
0,220,0.24553981177351003,0.30889641218288494,0.17545539868261265,0.2537985690046329,0.20807555108109932,220,2021-07-29
0,221,0.25015461087285845,0.3241646842738279,0.18346862762222532,0.2733633846913972,0.22412925162951028,221,2021-07-28
0,222,0.254528074790016,0.32709114629466485,0.18664492623678416,0.26900946564746414,0.22042769982768473,222,2021-07-27
0,223,0.259976180044975,0.3386599330935364,0.19649015256086252,0.2740503438501897,0.22540076618927277,223,2021-07-26
0,224,0.27347792342255145,0.355020923829607,0.21604306997931436,0.2847602314567601,0.2380003653726901,224,2021-07-25
0,225,0.2782433365861252,0.3554921419662709,0.21566636951610946,0.2877028499577985,0.24095472014308025,225,2021-07-24
0,226,0.2779209981301335,0.35611574403124846,0.21514782481831393,0.29593303953564487,0.24906987423488305,226,2021-07-23
0,227,0.2795554008502536,0.347907790523486,0.2085166519981531,0.2989572015419266,0.25203914067250727,227,2021-07-22
0,228,0.29905472477542466,0.3956515109400776,0.22710303737368903,0.32235581652371587,0.26877546679660486,228,2021-07-21
0,229,0.3069083695340434,0.39880788564590813,0.23399341340932367,0.32866191509495896,0.277155360727608,229,2021-07-20
0,230,0.3026666036189358,0.39047766475699275,0.2293534480435595,0.323473841497273,0.2710338168683913,230,2021-07-19
0,231,0.30992318916328143,0.4065216600311358,0.22785130040810161,0.33686647521010543,0.27947486157329476,231,2021-07-18
0,232,0.3082594709412345,0.4032029024375522,0.22537008077688403,0.33817326062572706,0.2807091621302313,232,2021-07-17
0,233,0.2996958006137815,0.39296827759515746,0.22907603429812498,0.3226623018680518,0.26993051139047974,233,2021-07-16
0,234,0.28902678680409744,0.36399332329278855,0.20941473894380852,0.30994049490740927,0.2600466203493072,234,2021-07-15
0,235,0.28271199761213983,0.3645946196522515,0.2120359663463309,0.29775125312168577,0.24748347587783895,235,2021-07-14
0,236,0.303417684525361,0.39087973894406247,0.23509405024801902,0.3296702676498644,0.27714773841146806,236,2021-07-13
0,237,0.3001450720650024,0.37802265696802434,0.22198087731793326,0.31710004780688517,0.2641170036219919,237,2021-07-12
0,238,0.2607893770793991,0.3468660908858515,0.20187952534384077,0.28240204429195553,0.23588107840684513,238,2021-07-11
0,239,0.2616122257119238,0.36090427482214105,0.20004028691331938,0.27963404922800633,0.2312346318571771,239,2021-07-10
